Ano,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Obs
2015,20,"UNIVERSIDADE DE PASSO FUNDO",UPF,Universidade,Privada,1774,1,ADMINISTRAÇÃO,"Educação Presencial",4320800,SOLEDADE,RS,55,46,"48,856521739130436","33,754347826086956","1,555534839630127",32,"0,695652186870575","-1,2735408544540405","1,8690959124699444","4,723715782165527","1,6630960814073494","4,67431116104126","2,614876319640792","3,8382575511932373","1,8573078522270712",56,"0,8214285714285714","4,017857142857143","0,14285714285714285","0,8035714285714285","0,6785714285714286","3,3928571428571437","1,9435385413980593",2,
2015,20,"UNIVERSIDADE DE PASSO FUNDO",UPF,Universidade,Privada,73086,1,ADMINISTRAÇÃO,"Educação Presencial",4320107,SARANDI,RS,52,45,"53,755555555555546","35,99111111111112","2,0204946994781494",30,"0,6666666865348816","-0,46118250489234924","2,2866575458888176","4,87727689743042","2,0645886957564645","4,775272369384766","2,7965214853396407","4,018941879272461","2,119982630803787",40,"0,75","3,6250000000000004","0,075","0,42187499999999994","0,55","2,75","2,0935051231755275",3,
2015,21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,Universidade,Privada,1889,1,ADMINISTRAÇÃO,"Educação Presencial",4314902,"PORTO ALEGRE",RS,19,10,"60,269999999999996","43,739999999999995","3,178659200668335",,,,"3,178659200668335","4,497278690338135","1,0710658670749902","5,288485050201416","3,71987218582368","3,7952380180358887","1,794767030526002",3,1,5,"0,6666666666666666","3,75","0,6666666666666666","3,333333333333334","3,2469552854525427",4,
2015,21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,Universidade,Privada,57240,1,ADMINISTRAÇÃO,"Educação Presencial",4314902,"PORTO ALEGRE",RS,2,1,,,,,,,,,0,,0,,0,1,1,5,0,0,1,5,,SC,
2015,21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,Universidade,Privada,57242,1,ADMINISTRAÇÃO,"Educação Presencial",4314902,"PORTO ALEGRE",RS,2,0,,,,,,,,,0,,0,,0,5,1,5,"0,4","2,2500000000000004","0,6",3,,SC,
2015,21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,Universidade,Privada,88923,1,ADMINISTRAÇÃO,"Educação Presencial",4314902,"PORTO ALEGRE",RS,676,578,"53,54359861591688","41,92560553633223","2,682368040084839",331,"0,5726643800735474","-0,023353399708867073","2,511706794680782","4,889999866485596","2,097853484823891","5,206526279449463","3,5724154077405545","4,494781494140625","2,811747471740742",165,"0,9878787878787879","4,933333333333334","0,47878787878787876","2,6931818181818183","0,703030303030303","3,5151515151515156","2,859438091061216",3,
2015,22,"UNIVERSIDADE PRESBITERIANA MACKENZIE",MACKENZIE,Universidade,Privada,31055,1,ADMINISTRAÇÃO,"Educação Presencial",3505708,BARUERI,SP,108,94,"58,572340425531955","47,52234042553191","3,5328726768493652",45,"0,478723406791687","0,9232602119445801","2,9982771932146557","5,145637035369873","2,7662286466160353","4,900123596191406","3,021148568880838","4,90738582611084","3,4115822924593866",30,"0,9666666666666667","4,816666666666666","0,4","2,2500000000000004","0,5666666666666667","2,833333333333333","3,1110356872467317",4,
2015,22,"UNIVERSIDADE PRESBITERIANA MACKENZIE",MACKENZIE,Universidade,Privada,68048,1,ADMINISTRAÇÃO,"Educação Presencial",3550308,"SAO PAULO",SP,826,768,"57,46614583333339","43,93398437500005","3,0792396068573",465,"0,60546875","-0,2150603085756302","2,4131672153839365","4,807901859283447","1,883204460638412","4,893510818481445","3,009251136960563","4,591002941131592","2,9516320292525657",176,"0,9943181818181818","4,96875","0,625","3,515625","0,6079545454545454","3,039772727272727","2,9539330934285157",4,
2015,22,"UNIVERSIDADE PRESBITERIANA MACKENZIE",MACKENZIE,Universidade,Privada,108112,1,ADMINISTRAÇÃO,"Educação Presencial",3509502,CAMPINAS,SP,39,36,"57,433333333333316","47,1638888888889","3,4430429935455322",17,"0,4722222089767456","1,3652782440185547","3,2254795991146996","5,535672187805176","3,785993531555671","5,610974311828613","4,300081320851725","5,418532848358154","4,15467624153775",28,1,5,"0,39285714285714285","2,2098214285714284","0,4642857142857143","2,3214285714285716","3,3009273024898143",4,
2015,23,"UNIVERSIDADE FEEVALE",FEEVALE,Universidade,Privada,34666,1,ADMINISTRAÇÃO,"Educação Presencial",4313409,"NOVO HAMBURGO",RS,409,276,"53,68731884057968","40,613043478260884","2,5401692390441895",58,"0,21014492213726044","-0,34655091166496277","2,3455795171288023","5,122073650360107","2,7046210903400465","5,313269138336182","3,7644626762684585","5,006776332855225","3,5560739571723428",84,"0,9880952380952381","4,93452380952381","0,19047619047619047","1,0714285714285714","0,9642857142857143","4,821428571428572","2,7013689576078677",3,
2015,24,"UNIVERSIDADE ESTADUAL DE SANTA CRUZ",UESC,Universidade,Estadual,2104,1,ADMINISTRAÇÃO,"Educação Presencial",2913606,ILHEUS,BA,109,96,"61,648958333333354","42,25104166666667","3,069977283477783",78,"0,8125","-0,06540518999099731","2,490091685723179","4,4459309577941895","0,936814853435205","4,082032680511475","1,5492737530624008","3,6639456748962402","1,6038971995359894",59,"0,8135593220338984","3,974576271186441","0,3898305084745763","2,192796610169492",1,5,"2,6753624902122364",3,
2015,27,"UNIVERSIDADE VALE DO RIO VERDE",UNINCOR,Universidade,Privada,2139,1,ADMINISTRAÇÃO,"Educação Presencial",3169307,"TRES CORACOES",MG,13,12,"63,05833333333334","50,775","4,094829082489014",11,"0,9166666865348816","3,2395741939544678","4,188889501638492","5,241015434265137","3,0155998670505553","5,056060791015625","3,3017042204741354","4,1686506271362305","2,337625813331884",20,"0,65","3,0750000000000006","0,25","1,40625","0,85","4,25","3,4950854884570703",4,
2015,29,"UNIVERSIDADE ESTADUAL DO CEARÁ",UECE,Universidade,Estadual,29354,1,ADMINISTRAÇÃO,"Educação Presencial",2304400,FORTALEZA,CE,150,114,"63,837719298245595","50,37280701754387","4,083083629608154",49,"0,429824560880661","0,1834004521369934","2,6179806775540015","4,46015739440918","0,9740105277409793","3,557103157043457","0,6048426013853282","3,6130239963531494","1,5298684180791038",61,"0,8360655737704918","4,0983606557377055","0,39344262295081966","2,2131147540983607","0,8688524590163934","4,344262295081967","2,8396135275935785",3,
2015,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Universidade,Privada,2305,1,ADMINISTRAÇÃO,"Educação Presencial",3101607,ALFENAS,MG,80,69,"58,24057971014495","38,665217391304346","2,516988754272461",55,"0,7971014380455017","0,12722468376159668","2,589105679698625","5,259226322174072","3,063213072929952","5,240786075592041","3,6340541940549387","4,892792701721191","3,390367139166664",18,"0,5","2,25","0,1111111111111111","0,625","0,5555555555555556","2,7777777777777786","2,3766209407340044",3,
2015,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Universidade,Privada,54340,1,ADMINISTRAÇÃO,"Educação Presencial",3106200,"BELO HORIZONTE",MG,41,37,"55,510810810810824","45,93243243243243","3,220585823059082",22,"0,5945945978164673","2,000593900680542","3,5520392306806174","5,506077289581299","3,7086163059552724","5,50124979019165","4,102669569932887","4,98577356338501","3,525540607220334",11,"0,6363636363636364",3,"0,18181818181818182","1,0227272727272727","0,45454545454545453","2,272727272727273","3,007612748337467",4,
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,18664,1,ADMINISTRAÇÃO,"Educação Presencial",2927408,SALVADOR,BA,79,65,"62,16769230769229","49,218461538461526","3,8802742958068848",41,"0,6307692527770996","0,18625009059906006","2,6194454248438106","4,562638759613037","1,2419527810046862","3,830399513244629","1,0965459270641438","3,4370696544647217","1,2740699861592684",48,"0,7083333333333334","3,3958333333333335","0,3958333333333333","2,2265625",1,5,"2,8363581374392512",3,
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,20580,1,ADMINISTRAÇÃO,"Educação Presencial",2928703,"SANTO ANTONIO DE JESUS",BA,27,27,"61,58518518518518","45,05925925925926","3,3847579956054688",24,"0,8888888955116272","-0,18095636367797852","2,4306970394390155","4,946054935455322","2,244412046536296","3,735802412033081","0,9263507956257464","3,5171074867248535","1,3904271715897183",31,"0,6451612903225806","3,048387096774193","0,1935483870967742","1,0887096774193548",1,5,,"Curso não reconhecido até 31/12/2015",
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,34341,1,ADMINISTRAÇÃO,"Educação Presencial",2928703,"SANTO ANTONIO DE JESUS",BA,7,5,"64,52000000000001","35,08","2,3833694458007813",1,"0,20000000298023224",,"2,3833694458007813","4,5027666091918945","1,0854142838869612","3,9833333492279053","1,371698061571355","3,5142858028411865","1,3863250715501914",16,"0,6875","3,28125","0,125","0,703125",1,5,,"Curso não reconhecido até 31/12/2015",
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,39297,1,ADMINISTRAÇÃO,"Educação Presencial",2928703,"SANTO ANTONIO DE JESUS",BA,14,11,"54,68181818181818","33,31818181818182","1,7583414316177368",8,"0,7272727489471436","-3,1785974502563477","0,8898746804510815","5,005514621734619","2,39987213714239","3,6956818103790283","0,8541674941879056","3,591428518295288","1,4984734018239043",17,"0,6470588235294118","3,058823529411765","0,11764705882352941","0,6617647058823528",1,5,,"Curso não reconhecido até 31/12/2015",
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,68567,1,ADMINISTRAÇÃO,"Educação Presencial",2930501,SERRINHA,BA,54,47,"58,06808510638297","35,944680851063836","2,2018964290618896",41,"0,8723404407501221","-0,870778501033783","2,076120443287573","4,563295364379883","1,2436695044341834","4,181833744049072","1,7288316349523352","3,3419642448425293","1,135807898464515",23,"0,6956521739130435","3,326086956521739","0,08695652173913043","0,48913043478260865",1,5,,"Curso não reconhecido até 31/12/2015",
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,91799,1,ADMINISTRAÇÃO,"Educação Presencial",2911709,GUANAMBI,BA,38,36,"58,70000000000001","40,297222222222224","2,7214131355285645",31,"0,8611111044883728","0,21943488717079163","2,636502795976441","4,589026927947998","1,3109458634944313","3,6971521377563477","0,8568128454516901","3,3873016834259033","1,2017184385081516",16,"0,4375","1,9062500000000002","0,0625","0,3515625",1,5,,"Curso não reconhecido até 31/12/2015",
2015,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Universidade,Estadual,91814,1,ADMINISTRAÇÃO,"Educação Presencial",2903904,"BOM JESUS DA LAPA",BA,72,69,"52,524637681159426","35,084057971014495","1,864653468132019",49,"0,7101449370384216","-0,5487648248672485","2,2416392154844273","5,114665985107422","2,6852534080762553","4,158110618591309","1,686149983995775","4,598004341125488","2,961810505784949",21,"0,3333333333333333","1,3333333333333333","0,047619047619047616","0,2678571428571428",1,5,,"Curso não reconhecido até 31/12/2015",
2015,43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA",UDESC,Universidade,Estadual,2532,1,ADMINISTRAÇÃO,"Educação Presencial",4205407,FLORIANOPOLIS,SC,116,107,"66,9588785046729","58,1429906542056","4,929511070251465",69,"0,644859790802002","1,2216752767562866","3,151666004897095","5,0906243324279785","2,6223953989318667","5,2233805656433105","3,602738931583504","5,276867866516113","3,9487269036343737",45,1,5,"0,6444444444444445","3,6250000000000004",1,5,"3,8582700898542006",4,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,2620,1,ADMINISTRAÇÃO,"Educação Presencial",5201108,ANAPOLIS,GO,33,29,"61,00000000000001","46,789655172413795","3,55509614944458",13,"0,4482758641242981","2,219998598098755","3,66481579521418","4,481071949005127","1,0286925948006596","3,890958070755005","1,205500340288172","3,705069065093994","1,6636814516033995",27,"0,6296296296296297","2,9629629629629632","0,14814814814814814","0,8333333333333333",1,5,"2,894945978350644",3,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,21871,1,ADMINISTRAÇÃO,"Educação Presencial",5204508,"CALDAS NOVAS",GO,46,44,"51,40227272727273","39,97954545454545","2,3696365356445313",22,"0,5","-0,9915558695793152","2,0140394721039616","5,180242538452148","2,856706329585466","4,514070987701416","2,3265789298265136","4,655844211578369","3,0458967977485485",21,"0,38095238095238093","1,5952380952380951","0,09523809523809523","0,5357142857142856",1,5,"2,1605704635192424",3,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,21896,1,ADMINISTRAÇÃO,"Educação Presencial",5219308,"SANTA HELENA DE GOIAS",GO,25,20,"50,97500000000001","34,824999999999996","1,7682899236679077",11,"0,550000011920929","-1,9685570001602173","1,5118495356583503","4,87747049331665","2,0650948611249293","3,7661845684051514","0,9810130953252136","3,9329004287719727","1,9948975213264142",18,"0,4444444444444444","1,9444444444444444","0,1111111111111111","0,625",1,5,"1,7511938629311279",2,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,92687,1,ADMINISTRAÇÃO,"Educação Presencial",5220603,SILVANIA,GO,34,30,"58,29333333333334","33,15666666666667","1,8963890075683594",15,"0,5","0,1254676878452301","2,5882025633766914","4,91983699798584","2,175864040491235","4,753077507019043","2,756589421151503","4,348065376281738","2,598454906846455",13,"0,38461538461538464","1,6153846153846154",0,0,1,5,"2,147283191614939",3,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,92693,1,ADMINISTRAÇÃO,"Educação Presencial",5219001,SANCLERLANDIA,GO,25,22,"61,30454545454547","42,336363636363636","3,06471848487854",17,"0,7727272510528564","1,049182653427124","3,063002791687194","4,708857536315918","1,6242485127340487","4,214749813079834","1,788052843883439","3,9519479274749756","2,022588342978959",24,"0,16666666666666666","0,41666666666666624",0,0,1,5,"2,3530306632899256",3,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,92761,1,ADMINISTRAÇÃO,"Educação Presencial",5212501,LUZIANIA,GO,38,31,"53,516129032258064","38,61612903225805","2,306957721710205",21,"0,6774193644523621","-0,7926691770553589","2,116269543648605","5,101284503936768","2,65026690872841","4,466066837310791","2,2402118786094762","4,481324195861816","2,792183556689532",18,"0,5","2,25","0,3333333333333333","1,875",1,5,"2,407671085621396",3,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,94270,1,ADMINISTRAÇÃO,"Educação Presencial",5208608,GOIANESIA,GO,43,41,"57,897560975609764","41,61219512195121","2,835373878479004",29,"0,707317054271698","0,1473790556192398","2,599465261080351","5,153310298919678","2,7862907478705528","4,490926265716553","2,284937918105553","4,329345226287842","2,5712399773235495",25,"0,16","0,38000000000000045",0,0,1,5,"2,2678873185025816",3,
2015,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Universidade,Estadual,1148015,1,ADMINISTRAÇÃO,"Educação Presencial",5201405,"APARECIDA DE GOIANIA",GO,18,16,"66,79375","48,493750000000006","3,998548984527588",11,"0,6875","2,301574945449829","3,7067469858846995","5,675191879272461","4,150774196138332","5,635293960571289","4,343836211448628","5,5701680183410645","4,375120012854979",21,"0,5238095238095238","2,380952380952381","0,2857142857142857","1,607142857142857",1,5,,"Curso não reconhecido até 31/12/2015",
2015,54,"UNIVERSIDADE ESTADUAL DE CAMPINAS",UNICAMP,Universidade,Estadual,122964,1,ADMINISTRAÇÃO,"Educação Presencial",3526902,LIMEIRA,SP,65,50,"57,68","44,73400000000001","3,178957939147949",48,"0,9599999785423279","-4,024233818054199","0,4552077588805798","4,533090591430664","1,1646977332518484","4,517420291900635","2,3326048572715674","4,778688430786133","3,2244849377541414",42,"0,9523809523809523","4,738095238095238","0,9523809523809523",5,1,5,,"Curso não reconhecido até 31/12/2015",
2015,54,"UNIVERSIDADE ESTADUAL DE CAMPINAS",UNICAMP,Universidade,Estadual,122966,1,ADMINISTRAÇÃO,"Educação Presencial",3526902,LIMEIRA,SP,55,45,"50,13111111111111","43,92444444444444","2,760690927505493",41,"0,9111111164093018","-5,2068400382995605",0,"4,659029960632324","1,4939720192781687","4,690628528594971","2,6442338420168947","4,75573205947876","3,1911114857553318",43,"0,9302325581395349","4,616279069767442","0,9302325581395349",5,1,5,,"Curso não reconhecido até 31/12/2015",
2015,54,"UNIVERSIDADE ESTADUAL DE CAMPINAS",UNICAMP,Universidade,Estadual,122970,1,ADMINISTRAÇÃO,"Educação Presencial",3526902,LIMEIRA,SP,39,39,"50,723076923076924","38,779487179487184","2,204542636871338",30,"0,7692307829856873","-5,3289103507995605",0,"4,698557376861572","1,5973182710488123","4,788344860076904","2,820040961550654","4,4470086097717285","2,742296335845498",44,"0,9318181818181818","4,625","0,9318181818181818",5,1,5,,"Curso não reconhecido até 31/12/2015",
2015,54,"UNIVERSIDADE ESTADUAL DE CAMPINAS",UNICAMP,Universidade,Estadual,1297373,1,ADMINISTRAÇÃO,"Educação Presencial",3509502,CAMPINAS,SP,88,73,"54,96986301369863","40,90958904109588","2,629211664199829",,,,"2,629211664199829","4,791461944580078","1,8402215458390092","4,729564189910889","2,7142852485656466","4,840357303619385","3,3141377465436643",49,"0,9387755102040817","4,663265306122449","0,9387755102040817",5,1,5,,"Curso não reconhecido até 31/12/2015",
2015,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Universidade,Estadual,73420,1,ADMINISTRAÇÃO,"Educação Presencial",3555000,TUPA,SP,122,111,"60,567567567567586","46,97477477477477","3,557312488555908",93,"0,837837815284729","-0,04237198457121849","2,501931021015473","4,966830253601074","2,298730073478755","5,155940532684326","3,481403656753084","5,18598747253418","3,8166070478619236",22,"0,9545454545454546","4,75","0,8181818181818182","4,6022727272727275","0,8636363636363636","4,318181818181818","3,3994830150662514",4,
