Ano Enade,"Código da área","Área de enquadramento","Código da IES","Nome da IES","Sigla da IES","Categoria administrativa","Organização acadêmica","Número de cursos da unidade","Código do município do curso","Município do curso","UF do curso","Número concluintes inscritos no Enade","Número concluintes participantes no Enade","Nota bruta de formação geral","Nota bruta de componente específico","Nota bruta geral","Nota padronizada de formação geral","Nota padronizada de componente específico","Nota de concluintes","Número de ingressantes inscritos no Enade","Número de ingressantes participantes no Enem","Nota dos ingressantes no Enem","Escolaridade dos pais (superior) dos ingressantes no Enem","Nota bruta do IDD","Nota padronizada do IDD","% de infraestrutura","Nota padronizada de infraestrutura","% organização didático pedagógica","Nota padronizada de organização didático pedagógica","% doutores","Nota padronizada de doutores","% de mestres","Nota padronizada de mestres","% de regime de trabalho (integral / parcial)","Nota padronizada de regime de trabalho (integral / parcial)","CPC (contínuo)","CPC (faixa)"
2012,18,PSICOLOGIA,15,"UNIVERSIDADE CATÓLICA DE PETRÓPOLIS",UCP,Privada,Universidade,1,3303906,PETROPOLIS,RJ,55,52,"49,99038314819336","42,224998474121094","44,18269348144531","3,765799045562744","3,023207426071167","3,208855390548706",72,44,"53,4072151184082","54,54545593261719","4,669122219085693","3,851919651031494","89,42308044433594","3,9070515632629395","72,11538696289063","1,7825446128845215","46,153846740722656","2,376068353652954","88,46154022216797","4,230769157409668","73,07691955566406","3,653846025466919","3,3644189834594727",4
2012,18,PSICOLOGIA,16,"UNIVERSIDADE GAMA FILHO",UGF,Privada,Universidade,1,3304557,"RIO DE JANEIRO",RJ,120,115,"36,395652770996094","32,575653076171875","33,540000915527344","1,6616061925888062","1,639527678489685","1,6450473070144653",66,42,"53,870059967041016","87,80487823486328","-5,0473504066467285","2,2020468711853027","71,0526351928711","2,008772134780884","66,51376342773438","1,136203408241272","33,33333206176758","1,716049313545227","95,83333587646484","4,722222328186035","62,5","3,125","2,1815481185913086",3
2012,18,PSICOLOGIA,17,"UNIVERSIDADE FEDERAL DE UBERLÂNDIA",UFU,Pública,Universidade,1,3170206,UBERLANDIA,MG,134,120,30,"32,149166107177734","31,620834350585938","0,6716868877410889","1,5783711671829224","1,3517000675201416",45,39,"62,93365478515625","89,74359130859375","-13,445451736450195","0,7760360240936279","72,76422882080078","2,1856369972229004","63,6363639831543","0,8041956424713135",75,"3,8611111640930176","95,45454406738281","4,696969509124756",100,5,"2,072629451751709",3
2012,18,PSICOLOGIA,18,"UNIVERSIDADE CATÓLICA DE PELOTAS",UCPEL,Privada,Universidade,1,4314407,PELOTAS,RS,62,60,"39,90833282470703","37,5966682434082","38,186668395996094","2,205298900604248","2,3595223426818848","2,3209664821624756",38,25,"53,857601165771484",80,"-0,3982018232345581","2,9914798736572266","94,16666412353516","4,39722204208374",85,"3,269230842590332","43,75","2,252314805984497","95,83333587646484","4,722222328186035","91,66666412353516","4,583333492279053","3,1219592094421387",4
2012,18,PSICOLOGIA,19,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS",PUC-CAMPINAS,Privada,Universidade,1,3509502,CAMPINAS,SP,142,133,"39,43233108520508","36,96165466308594","37,59172821044922","2,1316232681274414","2,2684638500213623","2,2342536449432373",192,149,"58,022666931152344","82,75862121582031","-5,325284004211426","2,154853343963623","95,89552307128906","4,575870513916016","88,80596923828125","3,708380937576294","70,3125","3,6197917461395264","96,875","4,791666507720947","46,875","2,34375","2,9004931449890137",3
2012,18,PSICOLOGIA,20,"UNIVERSIDADE DE PASSO FUNDO",UPF,Privada,Universidade,1,4314100,"PASSO FUNDO",RS,69,68,"42,610294342041016","41,626468658447266","41,891178131103516","2,6235086917877197","2,93738055229187","2,858912467956543",75,54,"51,700138092041016","60,377357482910156","4,416075706481934","3,8089518547058105","93,28358459472656","4,305970191955566","89,55223846435547","3,7944891452789307",30,"1,5444444417953491",90,"4,333333492279053","83,33333587646484","4,1666669845581055","3,3816168308258057",4
2012,18,PSICOLOGIA,21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,Privada,Universidade,1,4314902,"PORTO ALEGRE",RS,244,239,"41,49163055419922","41,46820068359375","41,484100341796875","2,450361728668213","2,9146854877471924","2,7986044883728027",357,180,"57,83247375488281","74,712646484375","-1,5957927703857422","2,7881269454956055","95,6611557006836","4,551652908325195","89,0495834350586","3,736490488052368","60,91954040527344","3,136228322982788",100,5,"97,7011489868164","4,88505744934082","3,3689897060394287",4
2012,18,PSICOLOGIA,22,"UNIVERSIDADE PRESBITERIANA MACKENZIE",MACKENZIE,Privada,Universidade,1,3550308,"SAO PAULO",SP,304,278,"41,771583557128906","39,66438674926758","40,204315185546875","2,4936928749084473","2,6560254096984863","2,6154422760009766",361,239,"58,42448806762695","85,95744323730469","-2,463388681411743","2,640807867050171","96,18055725097656","4,6053242683410645","90,03496551513672","3,8501882553100586","64,94845581054688","3,3436427116394043","98,96907043457031","4,931271076202393","40,20618438720703","2,0103092193603516","3,1036996841430664",4
2012,18,PSICOLOGIA,23,"UNIVERSIDADE FEEVALE",FEEVALE,Privada,Universidade,1,4313409,"NOVO HAMBURGO",RS,31,31,"45,032257080078125","39,56451416015625","40,9387092590332","2,998380184173584","2,6417040824890137","2,7308731079101563",179,77,"52,49003219604492","33,783782958984375","-1,0128133296966553","2,887117862701416",100,5,100,5,"37,03703689575195","1,9067214727401733","92,59259033203125","4,5061726570129395","96,29629516601563","4,814815044403076","3,291748285293579",4
2012,18,PSICOLOGIA,27,"UNIVERSIDADE VALE DO RIO VERDE",UNINCOR,Privada,Universidade,1,3169307,"TRES CORACOES",MG,0,0,.,.,.,.,.,.,32,16,"50,290313720703125","56,25",.,.,.,0,.,0,"7,142857074737549","0,36772477626800537","57,14285659790039","2,142857074737549",50,"2,5",.,SC
2012,18,PSICOLOGIA,29,"UNIVERSIDADE ESTADUAL DO CEARÁ",UECE,Pública,Universidade,1,2304400,FORTALEZA,CE,20,19,"56,97368240356445","58,87368392944336","58,410526275634766","4,84667444229126",5,"4,961668491363525",35,34,"64,38904571533203","85,29412078857422","10,06777572631836","4,768619537353516","69,44444274902344","1,8425922393798828","77,77777862548828","2,4358973503112793","31,578947067260742","1,6257309913635254","47,3684196472168","1,4912278652191162",100,5,"3,7129390239715576",4
2012,18,PSICOLOGIA,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Privada,Universidade,1,3101607,ALFENAS,MG,24,24,"47,97916793823242","39,79166793823242","41,849998474121094","3,454503059387207","2,6742770671844482","2,869333505630493",57,43,"50,90877914428711",50,"2,333441734313965","3,455317258834839",100,5,100,5,35,"1,8018518686294556",70,3,50,"2,5","3,216005563735962",4
2012,18,PSICOLOGIA,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Privada,Universidade,1,3170701,VARGINHA,MG,40,38,"48,407894134521484","47,26315689086914","47,55789566040039","3,5208613872528076","3,7456603050231934","3,689460515975952",56,39,"52,05064010620117","43,589744567871094","8,746908187866211","4,5443339347839355","94,59459686279297","4,441441535949707","93,42105102539063","4,2408905029296875",0,0,"64,70587921142578","2,6470584869384766","47,05882263183594","2,3529410362243652","3,354583740234375",4
2012,18,PSICOLOGIA,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Pública,Universidade,1,2927408,SALVADOR,BA,0,0,.,.,.,.,.,.,50,39,"58,377628326416016","66,66666412353516",.,.,.,0,.,0,"63,6363639831543","3,2760941982269287","95,45454406738281","4,696969509124756",100,5,.,SC
2012,18,PSICOLOGIA,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Pública,Universidade,1,3504008,ASSIS,SP,84,83,"0,6325300931930542","0,20481927692890167","0,31204819679260254",0,0,0,95,86,"62,110435485839844","83,13253021240234","-44,77415466308594",0,"85,54216766357422","3,50602388381958","59,14634323120117","0,286116361618042",100,5,100,5,100,5,"1,7844104766845703",2
2012,18,PSICOLOGIA,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Pública,Universidade,1,3506003,BAURU,SP,74,71,"3,4647886753082275","3,930985927581787","3,815493106842041",0,0,0,69,68,"65,98326873779297","86,76470947265625","-43,433738708496094",0,"77,02702331542969","2,6261255741119385","67,80821990966797","1,2855638265609741",100,5,100,5,"82,60869598388672","4,130434989929199","1,7281593084335327",2
2012,18,PSICOLOGIA,57,"UNIVERSIDADE ESTADUAL DE MARINGÁ",UEM,Pública,Universidade,1,4115200,MARINGA,PR,82,80,"49,912498474121094","46,630001068115234","47,4587516784668","3,753744125366211","3,6548681259155273","3,6795871257781982",78,47,"60,062713623046875","84,78260803222656","4,441123008728027","3,8132050037384033","74,68354797363281","2,3839664459228516","70,25316619873047","1,567672848701477","60,9375","3,137152910232544","96,875","4,791666507720947",100,5,"3,5718600749969482",4
2012,18,PSICOLOGIA,60,"CENTRO UNIVERSITÁRIO DE FRANCA",UNI-FACEF,Pública,"Centro Universitário",1,3516200,FRANCA,SP,24,23,"47,934783935546875","41,00434875488281","42,76087188720703","3,4476332664489746","2,8481709957122803","2,9980366230010986",51,41,"52,621707916259766","78,04878234863281","2,3006591796875","3,4497506618499756","97,91666412353516","4,784721851348877","97,82608795166016","4,74916410446167",60,"3,0888888835906982",100,5,60,3,"3,585394859313965",4
2012,18,PSICOLOGIA,68,"FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS",FAFIPE,Privada,Faculdade,1,3537305,PENAPOLIS,SP,12,12,"38,375","22,774999618530273","26,674999237060547","1,9679696559906006","0,23415106534957886","0,6676056981086731",0,0,.,.,.,.,100,5,100,5,"33,33333206176758","1,716049313545227","83,33333587646484","3,8888890743255615",0,0,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,18,PSICOLOGIA,76,"UNIVERSIDADE REGIONAL DE BLUMENAU",FURB,Pública,Universidade,1,4202404,BLUMENAU,SC,36,35,"47,52857208251953","43,32857131958008","44,38571548461914","3,3847599029541016","3,181455612182617","3,2322816848754883",71,38,"53,53611755371094","64,8648681640625","3,4507060050964355","3,6450304985046387","88,57142639160156","3,819047451019287","64,28571319580078","0,8791204690933228","33,33333206176758","1,716049313545227","91,11111450195313","4,407407760620117","46,66666793823242","2,3333332538604736","3,0375425815582275",4
2012,18,PSICOLOGIA,78,"FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE",FAFIA,Pública,Faculdade,1,3200201,ALEGRE,ES,18,17,"43,29411697387695","35,38823699951172","37,376468658447266","2,7293508052825928","2,042841672897339","2,2144689559936523",27,16,"46,9275016784668","35,71428680419922","1,9740533828735352","3,3942925930023193","94,11764526367188","4,392156600952148","94,44444274902344","4,358973979949951","7,142857074737549","0,36772477626800537","64,28571319580078","2,6190474033355713","78,57142639160156","3,9285712242126465","2,833461046218872",3
2012,18,PSICOLOGIA,79,"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA","IMES CATANDUVA",Pública,Faculdade,1,3511102,CATANDUVA,SP,25,25,"42,7400016784668","36,7239990234375","38,2400016784668","2,643584728240967","2,234384775161743","2,3366847038269043",43,22,"50,86408996582031","61,904762268066406","-0,39966440200805664","2,9912314414978027",96,"4,586666584014893",86,"3,384615421295166","27,272727966308594","1,4040404558181763","81,81818389892578","3,78787899017334","36,3636360168457","1,8181817531585693","2,7431747913360596",3
2012,18,PSICOLOGIA,80,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ",UNIDAVI,Privada,"Centro Universitário",1,4214805,"RIO DO SUL",SC,29,29,"45,91379165649414","37,91379165649414","39,931034088134766","3,13482403755188","2,404996633529663","2,5874533653259277",56,23,"50,82086944580078","30,434782028198242","0,9654225707054138","3,2230255603790283","96,55172729492188","4,643678665161133","91,37931060791016","4,005305290222168","42,85714340209961","2,2063491344451904","90,47618865966797","4,365079402923584","57,14285659790039","2,857142925262451","3,166842460632324",4
2012,18,PSICOLOGIA,81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE",UNIVILLE,Privada,Universidade,1,4209102,JOINVILLE,SC,21,21,"35,66666793823242","37,18571472167969","36,81904602050781","1,5487738847732544","2,300593137741089","2,112638235092163",65,40,"53,393375396728516","62,5","-4,974020957946777","2,214498519897461","97,61904907226563","4,753968238830566","92,85713958740234","4,17582368850708","34,482757568359375","1,7752234935760498","86,20689392089844","4,0804595947265625","89,6551742553711","4,482758522033691","2,7758615016937256",3
2012,18,PSICOLOGIA,82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,Pública,Universidade,1,4204202,CHAPECO,SC,0,0,.,.,.,.,.,.,41,23,"50,5010871887207","63,6363639831543",.,.,.,0,.,0,"15,384614944458008","0,7920227646827698","69,23076629638672","2,9487175941467285","46,153846740722656","2,307692289352417",.,SC
2012,18,PSICOLOGIA,82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,Pública,Universidade,1,4209003,JOACABA,SC,21,21,"43,21428680419922","45,266666412353516","44,766666412353516","2,716994524002075","3,459371328353882","3,2737770080566406",59,30,"49,32316589355469",40,"6,036423683166504","4,084089756011963",100,5,100,5,"11,11111068725586","0,5720164179801941","88,88888549804688","4,25925874710083","66,66666412353516","3,3333332538604736","3,489433765411377",4
2012,18,PSICOLOGIA,82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,Pública,Universidade,1,4212908,PINHALZINHO,SC,0,0,.,.,.,.,.,.,39,25,"47,81169891357422",24,.,.,.,0,.,0,"23,076923370361328","1,188034176826477","84,61538696289063","3,9743590354919434","84,61538696289063","4,230769157409668",.,SC
2012,18,PSICOLOGIA,82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,Pública,Universidade,1,4217204,"SAO MIGUEL D´OESTE",SC,16,16,"51,0625","40,73749923706055","43,33124923706055","3,931741237640381","2,809905767440796","3,090364694595337",44,29,"49,833534240722656","37,03703689575195","4,273776531219482","3,7847893238067627",100,5,"96,875","4,63942289352417","30,769229888916016","1,5840455293655396","92,30769348144531","4,487179756164551","84,61538696289063","4,230769157409668","3,557158946990967",4
2012,18,PSICOLOGIA,82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,Pública,Universidade,1,4219507,XANXERE,SC,0,0,.,.,.,.,.,.,62,43,"50,64610290527344","35,71428680419922",.,.,.,0,.,0,"5,55555534362793","0,28600817918777466","77,77777862548828","3,5185184478759766","33,33333206176758","1,6666665077209473",.,SC
2012,18,PSICOLOGIA,83,"UNIVERSIDADE DO VALE DO ITAJAÍ",UNIVALI,Privada,Universidade,1,4202305,BIGUACU,SC,14,13,"17,5","26,299999237060547","24,10769271850586",0,"0,7396225929260254","0,554716944694519",0,0,.,.,.,.,"96,15384674072266","4,602564334869385","84,61538696289063","3,2248523235321045",25,"1,2870370149612427",100,5,100,5,.,SC
2012,18,PSICOLOGIA,83,"UNIVERSIDADE DO VALE DO ITAJAÍ",UNIVALI,Privada,Universidade,1,4208203,ITAJAI,SC,121,119,"43,117645263671875","40,10756301879883","40,87058639526367","2,7020363807678223","2,7195751667022705","2,7151904106140137",265,126,"52,37178421020508","60,68376159667969","0,5019345283508301","3,144324541091919","95,7983169555664","4,565825939178467","92,5","4,134615421295166","18,75","0,9652777910232544","91,66666412353516","4,444444179534912",100,5,"3,14920973777771",4
2012,18,PSICOLOGIA,87,"CENTRO UNIVERSITÁRIO DE BRUSQUE",UNIFEBE,Privada,"Centro Universitário",1,4202909,BRUSQUE,SC,0,0,.,.,.,.,.,.,60,16,"50,80046844482422","53,33333206176758",.,.,.,0,.,0,"23,076923370361328","1,188034176826477","69,23076629638672","2,9487175941467285","38,46154022216797","1,9230769872665405",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,18,PSICOLOGIA,107,"UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI",UFSJ,Pública,Universidade,1,3162500,"SAO JOAO DEL REI",MG,78,75,"42,70000076293945","42,5533332824707","42,602664947509766","2,6373934745788574","3,070289373397827","2,9620654582977295",66,57,"61,12675476074219","75,9259262084961","-1,1830530166625977","2,858210802078247","80,92105102539063","3,028508424758911","88,15789794921875","3,633603572845459","76,08695983886719","3,917069435119629","91,3043441772461","4,420289516448975",100,5,"3,3865272998809814",4
2012,18,PSICOLOGIA,124,"CENTRO UNIVERSITÁRIO DE ARARAQUARA",UNIARA,Privada,"Centro Universitário",1,3503208,ARARAQUARA,SP,38,37,"43,121620178222656","36,84054183959961","38,42432403564453","2,7026517391204834","2,251096725463867","2,363985538482666",57,35,"50,78742980957031",50,"0,27379798889160156","3,105586528778076","66,21621704101563","1,5090090036392212","72,85713958740234","1,868131399154663","36,3636360168457","1,872053861618042","90,90908813476563","4,393939018249512","36,3636360168457","1,8181817531585693","2,5597550868988037",3
2012,18,PSICOLOGIA,137,"UNIVERSIDADE DO SAGRADO CORAÇÃO",USC,Privada,Universidade,2,3506003,BAURU,SP,89,86,"46,08720779418945","43,7767448425293","44,3674430847168","3,161665439605713","3,2457220554351807","3,224707841873169",100,66,"52,04973602294922","73,4375","6,4968767166137695","4,162275314331055","98,86363983154297","4,882575988769531","93,18181610107422","4,213286399841309","43,4782600402832","2,2383251190185547","95,65217590332031","4,710144996643066","47,826087951660156","2,3913044929504395","3,652285099029541",4
2012,18,PSICOLOGIA,138,"CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ",CBM,Privada,"Centro Universitário",1,3543402,"RIBEIRAO PRETO",SP,0,0,.,.,.,.,.,.,108,57,"51,00719451904297","76,78571319580078",.,.,.,0,.,0,"41,66666793823242","2,145061731338501","91,66666412353516","4,444444179534912","62,5","3,125",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,18,PSICOLOGIA,140,"UNIVERSIDADE SEVERINO SOMBRA",USS,Privada,Universidade,1,3306206,VASSOURAS,RJ,45,45,"45,122222900390625","39,442222595214844","40,877777099609375","3,0123050212860107","2,6241679191589355","2,7212021350860596",67,30,"52,45691680908203","82,14286041259766","1,5859370231628418","3,328389883041382",100,5,"97,77777862548828","4,743589878082275",16,"0,8237036466598511",92,"4,4666666984558105",48,"2,3999998569488525","3,0785017013549805",4
2012,18,PSICOLOGIA,142,"CENTRO UNIVERSITÁRIO DO TRIÂNGULO",UNITRI,Privada,"Centro Universitário",1,3170206,UBERLANDIA,MG,39,36,"38,97222137451172","35,238887786865234","36,18611145019531","2,0604076385498047","2,021425485610962","2,0311710834503174",189,106,"49,59438705444336","57,28155517578125","-3,5029194355010986","2,4642937183380127","90,27777862548828","3,995370388031006","72,22222137451172","1,7948715686798096",25,"1,2870370149612427","87,5","4,166666507720947","83,33333587646484","4,1666669845581055","2,5210607051849365",3
2012,18,PSICOLOGIA,143,"UNIVERSIDADE DE UBERABA",UNIUBE,Privada,Universidade,1,3170107,UBERABA,MG,93,87,"44,160919189453125","36,40574645996094","38,36091995239258","2,8635144233703613","2,188748598098755","2,3574399948120117",120,73,"51,476131439208984","72,85713958740234","0,30103635787963867","3,1102116107940674","88,88888549804688","3,851851463317871",80,"2,692307710647583","18,18181800842285","0,9360268712043762","63,6363639831543","2,5757575035095215","30,303030014038086","1,5151515007019043","2,498096227645874",3
2012,18,PSICOLOGIA,144,"FACULDADE DE CIÊNCIAS HUMANAS DE OLINDA",FACHO,Privada,Faculdade,1,2609600,OLINDA,PE,133,124,"37,600807189941406","34,91128921508789","35,594356536865234","1,8481401205062866","1,9744491577148438","1,9428719282150269",148,65,"49,05623245239258","72,13114929199219","-0,09186482429504395","3,0434963703155518",98,"4,793333530426025","88,70967864990234","3,697270631790161","4,878048896789551","0,2511290907859802","73,17073059082031","3,2113819122314453","68,29268646240234","3,4146342277526855","2,625214099884033",3
2012,18,PSICOLOGIA,160,"FACULDADE FRASSINETTI DO RECIFE",FAFIRE,Privada,Faculdade,1,2611606,RECIFE,PE,99,95,"41,83684158325195","39,5221061706543","40,11157989501953","2,503793716430664","2,635622978210449","2,602665662765503",130,88,"52,615055084228516","76,74418640136719","1,170445442199707","3,257838726043701","97,44898223876953","4,736394882202148","91,41413879394531","4,009323596954346","9,756097793579102","0,5022583603858948","85,36585235595703","4,02439022064209","60,975608825683594","3,0487804412841797","2,922532081604004",3
2012,18,PSICOLOGIA,163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,Privada,Universidade,1,3301009,"CAMPOS DO GOYTACAZES",RJ,80,71,"38,38028335571289","31,916900634765625","33,54507064819336","1,968787431716919","1,54506516456604","1,6509957313537598",99,42,"50,8962516784668","75,60975646972656","-3,925629138946533","2,39251708984375","86,80555725097656","3,6365742683410645","75,34246826171875","2,154900074005127","33,33333206176758","1,716049313545227","77,77777862548828","3,5185184478759766","55,55555725097656","2,777777910232544","2,3315703868865967",3
2012,18,PSICOLOGIA,163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,Privada,Universidade,1,3302403,MACAE,RJ,2,0,.,.,.,.,.,.,87,30,"51,47758483886719","43,33333206176758",.,.,100,5,100,5,"41,17647171020508","2,119825839996338","88,23529052734375","4,215685844421387","82,35294342041016","4,117647171020508",.,"Unidade com cursos não reconhecidos até 22/11/2013"
